|CO_MUNICIPIO|ANO_CENSO|NUM_COMP_ALUNOS_POR_CIDADE|IOEB
2363|3111101|2015.0|155.0|4.9
2364|3111150|2015.0|45.0|5.4
2365|3111200|2015.0|410.0|5.0
2366|3111309|2015.0|111.0|5.0
2367|3111408|2015.0|16.0|4.3
2368|3111507|2015.0|113.0|4.9
2369|3111606|2015.0|165.0|5.0
2370|3111705|2015.0|44.0|5.0
2371|3111804|2015.0|128.0|4.8
2372|3111903|2015.0|22.0|5.3
2373|3112000|2015.0|62.0|5.2
2374|3112059|2015.0|37.0|4.7
2375|3112109|2015.0|28.0|4.7
2376|3112208|2015.0|45.0|4.6
2377|3112307|2015.0|101.0|5.4
2378|3112406|2015.0|64.0|4.9
2379|3112505|2015.0|49.0|4.7
2380|3112604|2015.0|98.0|4.6
2381|3112653|2015.0|24.0|4.3
2382|3112703|2015.0|123.0|4.4
2383|3112802|2015.0|77.0|5.1
2384|3112901|2015.0|42.0|4.9
2385|3113008|2015.0|153.0|4.5
2386|3113107|2015.0|62.0|4.8
2387|3113206|2015.0|197.0|5.0
2388|3113305|2015.0|276.0|4.6
2389|3113404|2015.0|693.0|4.9
2390|3113503|2015.0|54.0|4.8
2391|3113602|2015.0|18.0|4.3
2392|3113701|2015.0|179.0|4.7
2393|3113800|2015.0|34.0|3.8
2394|3113909|2015.0|111.0|4.8
2395|3114006|2015.0|79.0|4.9
2396|3114105|2015.0|139.0|5.2
2397|3114204|2015.0|220.0|5.0
2398|3114303|2015.0|181.0|5.4
2399|3114402|2015.0|159.0|5.2
2400|3114501|2015.0|92.0|5.2
2401|3114550|2015.0|168.0|4.7
2402|3114600|2015.0|31.0|4.9
2403|3114709|2015.0|63.0|5.1
2404|3114808|2015.0|54.0|4.9
2405|3114907|2015.0|24.0|5.1
2406|3115003|2015.0|22.0|5.0
2407|3115102|2015.0|83.0|5.1
2408|3115201|2015.0|53.0|4.7
2409|3115300|2015.0|674.0|4.7
2410|3115359|2015.0|65.0|4.7
2411|3115409|2015.0|37.0|4.7
2412|3115458|2015.0|24.0|4.6
2413|3115474|2015.0|57.0|5.0
2414|3115508|2015.0|193.0|4.8
2415|3115607|2015.0|18.0|0.0
2416|3115706|2015.0|51.0|5.1
2417|3115805|2015.0|66.0|4.9
2418|3115904|2015.0|10.0|4.7
2419|3116001|2015.0|41.0|5.2
2420|3116100|2015.0|112.0|4.7
2421|3116159|2015.0|107.0|4.9
2422|3116209|2015.0|38.0|0.0
2423|3116308|2015.0|10.0|5.3
2424|3116407|2015.0|27.0|4.6
2425|3116506|2015.0|77.0|4.7
2426|3116605|2015.0|290.0|5.3
2427|3116704|2015.0|24.0|5.1
2428|3116803|2015.0|38.0|5.3
2429|3116902|2015.0|33.0|4.6
2430|3117009|2015.0|39.0|4.8
2431|3117108|2015.0|36.0|5.4
2432|3117207|2015.0|22.0|5.2
2433|3117306|2015.0|77.0|4.5
2434|3117405|2015.0|30.0|0.0
2435|3117504|2015.0|125.0|4.5
2436|3117603|2015.0|30.0|5.1
2437|3117702|2015.0|64.0|4.8
2438|3117801|2015.0|77.0|5.3
2439|3117836|2015.0|69.0|4.7
2440|3117876|2015.0|27.0|4.6
2441|3117900|2015.0|38.0|4.8
2442|3118007|2015.0|844.0|4.8
2443|3118106|2015.0|20.0|4.7
2444|3118205|2015.0|22.0|4.9
2445|3118304|2015.0|1098.0|5.0
2446|3118403|2015.0|164.0|5.1
2447|3118502|2015.0|35.0|0.0
2448|3118601|2015.0|3281.0|4.6
2449|3118700|2015.0|85.0|5.0
2450|3118809|2015.0|196.0|5.1
2451|3118908|2015.0|82.0|4.9
2452|3119005|2015.0|25.0|5.0
2453|3119104|2015.0|88.0|5.1
2454|3119203|2015.0|121.0|4.4
2455|3119302|2015.0|241.0|5.3
2456|3119401|2015.0|797.0|4.8
2457|3119500|2015.0|82.0|5.1
2458|3119609|2015.0|16.0|4.6
2459|3119708|2015.0|42.0|5.3
2460|3119807|2015.0|77.0|4.5
2461|3119906|2015.0|36.0|5.1
2462|3119955|2015.0|28.0|5.3
2463|3120003|2015.0|13.0|4.6
2464|3120102|2015.0|39.0|4.5
2465|3120151|2015.0|15.0|4.5
2466|3120201|2015.0|30.0|4.7
2467|3120300|2015.0|53.0|4.8
2468|3120409|2015.0|38.0|4.8
2469|3120508|2015.0|117.0|5.4
2470|3120607|2015.0|17.0|5.1
2471|3120706|2015.0|71.0|5.1
2472|3120805|2015.0|81.0|5.2
2473|3120839|2015.0|52.0|4.8
2474|3120870|2015.0|64.0|4.7
2475|3120904|2015.0|603.0|5.0
2476|3121001|2015.0|23.0|5.2
2477|3121100|2015.0|111.0|5.1
2478|3121209|2015.0|73.0|4.9
2479|3121258|2015.0|46.0|4.1
2480|3121308|2015.0|41.0|5.4
2481|3121407|2015.0|104.0|5.3
2482|3121506|2015.0|45.0|5.4
2483|3121605|2015.0|373.0|4.8
2484|3121704|2015.0|24.0|4.8
2485|3121803|2015.0|90.0|4.8
2486|3121902|2015.0|18.0|4.7
2487|3122009|2015.0|124.0|4.8
2488|3122108|2015.0|55.0|4.7
2489|3122207|2015.0|81.0|5.0
2490|3122306|2015.0|1702.0|5.1
2491|3122355|2015.0|37.0|4.1
2492|3122405|2015.0|43.0|4.9
2493|3122454|2015.0|42.0|4.6
2494|3122470|2015.0|37.0|5.0
2495|3122504|2015.0|26.0|4.6
2496|3122603|2015.0|55.0|4.7
2497|3122702|2015.0|60.0|5.7
2498|3122801|2015.0|46.0|0.0
2499|3122900|2015.0|41.0|4.9
2500|3123007|2015.0|74.0|4.7
2501|3123106|2015.0|40.0|4.8
2502|3123205|2015.0|78.0|5.2
2503|3123304|2015.0|36.0|5.1
2504|3123403|2015.0|40.0|0.0
2505|3123502|2015.0|15.0|4.9
2506|3123528|2015.0|78.0|4.9
2507|3123601|2015.0|225.0|4.7
2508|3123700|2015.0|59.0|4.4
2509|3123809|2015.0|54.0|4.7
2510|3123858|2015.0|19.0|4.8
2511|3123908|2015.0|99.0|5.2
2512|3124005|2015.0|180.0|5.2
2513|3124104|2015.0|187.0|4.5
2514|3124203|2015.0|174.0|4.7
2515|3124302|2015.0|212.0|4.8
2516|3124401|2015.0|51.0|4.7
2517|3124500|2015.0|61.0|4.8
2518|3124609|2015.0|32.0|0.0
2519|3124708|2015.0|45.0|0.0
2520|3124807|2015.0|37.0|4.9
2521|3124906|2015.0|54.0|4.7
2522|3125002|2015.0|40.0|4.9
2523|3125101|2015.0|340.0|5.0
2524|3125200|2015.0|28.0|4.7
2525|3125309|2015.0|57.0|4.6
2526|3125408|2015.0|11.0|5.0
2527|3125507|2015.0|37.0|4.7
2528|3125606|2015.0|57.0|4.9
2529|3125705|2015.0|111.0|5.0
2530|3125804|2015.0|9.0|4.8
2531|3125903|2015.0|151.0|5.0
2532|3125952|2015.0|65.0|5.1
2533|3126000|2015.0|52.0|5.0
2534|3126109|2015.0|725.0|5.4
2535|3126208|2015.0|49.0|4.9
2536|3126307|2015.0|26.0|5.3
2537|3126406|2015.0|27.0|5.5
2538|3126505|2015.0|76.0|5.3
2539|3126604|2015.0|48.0|4.5
2540|3126703|2015.0|232.0|4.6
2541|3126752|2015.0|59.0|4.9
2542|3126802|2015.0|19.0|4.5
2543|3126901|2015.0|58.0|4.6
2544|3126950|2015.0|62.0|4.8
2545|3127008|2015.0|42.0|4.6
2546|3127057|2015.0|18.0|0.0
2547|3127073|2015.0|27.0|4.3
2548|3127107|2015.0|453.0|4.8
2549|3127206|2015.0|45.0|4.6
2550|3127305|2015.0|41.0|4.3
2551|3127339|2015.0|43.0|5.1
2552|3127354|2015.0|63.0|0.0
2553|3127370|2015.0|26.0|4.6
2554|3127388|2015.0|30.0|4.9
2555|3127404|2015.0|26.0|5.3
2556|3127503|2015.0|37.0|5.1
2557|3127602|2015.0|82.0|5.2
2558|3127701|2015.0|1894.0|4.8
2559|3127800|2015.0|65.0|4.5
2560|3127909|2015.0|29.0|4.5
2561|3128006|2015.0|230.0|5.0
2562|3128105|2015.0|61.0|4.9
2563|3128204|2015.0|61.0|4.7
2564|3128253|2015.0|9.0|4.6
2565|3128303|2015.0|122.0|5.2
2566|3128402|2015.0|51.0|5.2
2567|3128501|2015.0|35.0|0.0
2568|3128600|2015.0|26.0|4.5
2569|3128709|2015.0|592.0|5.3
2570|3128808|2015.0|28.0|4.9
2571|3128907|2015.0|79.0|4.9
2572|3129004|2015.0|62.0|5.4
2573|3129103|2015.0|70.0|4.8
2574|3129202|2015.0|34.0|4.9
2575|3129301|2015.0|33.0|5.0
2576|3129400|2015.0|27.0|4.7
2577|3129509|2015.0|185.0|4.9
2578|3129608|2015.0|127.0|4.2
2579|3129657|2015.0|86.0|5.0
2580|3129707|2015.0|51.0|4.8
2581|3129806|2015.0|652.0|4.6
2582|3129905|2015.0|17.0|4.9
2583|3130002|2015.0|46.0|4.8
2584|3130051|2015.0|115.0|4.7
2585|3130101|2015.0|289.0|4.9
2586|3130200|2015.0|72.0|5.0
2587|3130309|2015.0|21.0|4.5
2588|3130408|2015.0|39.0|4.8
2589|3130507|2015.0|79.0|4.8
2590|3130556|2015.0|35.0|4.6
2591|3130606|2015.0|428.0|5.0
2592|3130655|2015.0|51.0|5.1
2593|3130705|2015.0|26.0|4.6
2594|3130804|2015.0|22.0|0.0
2595|3130903|2015.0|172.0|5.0
2596|3131000|2015.0|50.0|4.9
2597|3131109|2015.0|75.0|4.9
2598|3131158|2015.0|58.0|4.6
2599|3131208|2015.0|110.0|5.0
2600|3131307|2015.0|1741.0|4.9
2601|3131406|2015.0|107.0|0.0
2602|3131505|2015.0|28.0|4.5
2603|3131604|2015.0|42.0|4.8
2604|3131703|2015.0|1063.0|4.7
2605|3131802|2015.0|44.0|4.4
2606|3131901|2015.0|491.0|5.0
2607|3132008|2015.0|61.0|0.0
2608|3132107|2015.0|199.0|4.3
2609|3132206|2015.0|106.0|5.3
2610|3132305|2015.0|41.0|4.7
2611|3132404|2015.0|1126.0|5.0
2612|3132503|2015.0|222.0|5.3
2613|3132602|2015.0|63.0|4.6
2614|3132701|2015.0|178.0|4.7
2615|3132800|2015.0|18.0|0.0
2616|3132909|2015.0|90.0|5.4
2617|3133006|2015.0|73.0|4.8
2618|3133105|2015.0|138.0|5.2
2619|3133204|2015.0|130.0|5.0
2620|3133303|2015.0|120.0|4.5
2621|3133402|2015.0|80.0|4.5
2622|3133501|2015.0|158.0|5.2
2623|3133600|2015.0|17.0|4.8
2624|3133709|2015.0|90.0|4.7
2625|3133758|2015.0|139.0|4.7
2626|3133808|2015.0|712.0|5.4
2627|3133907|2015.0|34.0|4.9
2628|3134004|2015.0|126.0|4.7
2629|3134103|2015.0|59.0|5.1
2630|3134202|2015.0|886.0|4.8
2631|3134301|2015.0|37.0|5.0
2632|3134400|2015.0|246.0|5.1
2633|3134509|2015.0|30.0|5.1
2634|3134608|2015.0|112.0|4.7
2635|3134707|2015.0|60.0|4.5
2636|3134806|2015.0|19.0|5.3
2637|3134905|2015.0|132.0|5.0
2638|3135001|2015.0|11.0|4.4
2639|3135050|2015.0|224.0|4.6
2640|3135076|2015.0|42.0|3.7
2641|3135100|2015.0|552.0|4.9
2642|3135209|2015.0|568.0|4.4
2643|3135308|2015.0|25.0|5.5
2644|3135357|2015.0|76.0|4.8
2645|3135407|2015.0|32.0|4.6
2646|3135456|2015.0|74.0|4.8
2647|3135506|2015.0|124.0|5.0
2648|3135605|2015.0|68.0|4.6
2649|3135704|2015.0|65.0|5.0
2650|3135803|2015.0|158.0|4.8
2651|3135902|2015.0|12.0|4.8
2652|3136009|2015.0|127.0|4.6
2653|3136108|2015.0|56.0|4.8
2654|3136207|2015.0|798.0|4.9
2655|3136306|2015.0|292.0|4.9
2656|3136405|2015.0|25.0|4.9
2657|3136504|2015.0|85.0|4.7
2658|3136520|2015.0|46.0|5.4
2659|3136553|2015.0|73.0|5.1
2660|3136579|2015.0|49.0|4.3
2661|3136603|2015.0|34.0|4.9
2662|3136652|2015.0|240.0|4.9
2663|3136702|2015.0|4122.0|4.5
2664|3136801|2015.0|29.0|4.7
2665|3136900|2015.0|24.0|5.2
2666|3136959|2015.0|65.0|4.6
2667|3137007|2015.0|106.0|4.5
2668|3137106|2015.0|89.0|5.2
2669|3137205|2015.0|282.0|5.3
2670|3137304|2015.0|37.0|4.3
2671|3137403|2015.0|127.0|5.0
2672|3137502|2015.0|118.0|5.4
2673|3137536|2015.0|18.0|4.8
2674|3137601|2015.0|534.0|4.7
2675|3137700|2015.0|84.0|4.9
2676|3137809|2015.0|188.0|5.2
2677|3137908|2015.0|35.0|5.2
2678|3138005|2015.0|18.0|4.6
2679|3138104|2015.0|25.0|4.6
2680|3138203|2015.0|697.0|4.8
2681|3138302|2015.0|25.0|5.4
2682|3138351|2015.0|70.0|5.3
2683|3138401|2015.0|307.0|4.7
2684|3138500|2015.0|47.0|4.9
2685|3138609|2015.0|139.0|4.8
2686|3138625|2015.0|48.0|4.4
2687|3138658|2015.0|61.0|4.9
2688|3138674|2015.0|62.0|4.9
2689|3138682|2015.0|46.0|5.0
2690|3138708|2015.0|31.0|4.8
2691|3138807|2015.0|111.0|5.2
2692|3138906|2015.0|41.0|4.8
2693|3139003|2015.0|532.0|5.1
2694|3139102|2015.0|27.0|4.7
2695|3139201|2015.0|223.0|5.1
2696|3139250|2015.0|9.0|4.9
2697|3139300|2015.0|138.0|4.2
2698|3139409|2015.0|658.0|5.0
2699|3139508|2015.0|187.0|4.7
2700|3139607|2015.0|232.0|5.0
2701|3139706|2015.0|19.0|4.7
2702|3139805|2015.0|72.0|5.0
2703|3139904|2015.0|152.0|5.1
2704|3140001|2015.0|484.0|4.6
2705|3140100|2015.0|32.0|5.0
2706|3140159|2015.0|91.0|4.5
2707|3140209|2015.0|35.0|5.2
2708|3140308|2015.0|27.0|5.0
2709|3140407|2015.0|44.0|5.2
2710|3140506|2015.0|159.0|5.4
2711|3140530|2015.0|38.0|5.2
2712|3140555|2015.0|27.0|4.6
2713|3140605|2015.0|33.0|4.7
2714|3140704|2015.0|170.0|4.7
2715|3140803|2015.0|76.0|4.4
2716|3140852|2015.0|46.0|4.3
2717|3140902|2015.0|338.0|4.7
2718|3141009|2015.0|136.0|5.3
2719|3141108|2015.0|296.0|4.6
2720|3141207|2015.0|31.0|5.1
2721|3141306|2015.0|56.0|5.0
2722|3141405|2015.0|160.0|4.6
2723|3141504|2015.0|31.0|4.7
2724|3141603|2015.0|86.0|5.3
2725|3141702|2015.0|57.0|4.7
2726|3141801|2015.0|193.0|5.1
2727|3141900|2015.0|42.0|4.7
2728|3142007|2015.0|63.0|4.4
2729|3142106|2015.0|86.0|5.0
2730|3142205|2015.0|119.0|4.7
2731|3142254|2015.0|56.0|5.0
2732|3142304|2015.0|12.0|4.8
2733|3142403|2015.0|56.0|5.2
2734|3142502|2015.0|37.0|4.9
2735|3142601|2015.0|88.0|5.2
2736|3142700|2015.0|84.0|4.9
2737|3142809|2015.0|126.0|4.4
2738|3142908|2015.0|220.0|5.0
2739|3143005|2015.0|64.0|5.4
2740|3143104|2015.0|289.0|5.2
2741|3143153|2015.0|23.0|4.6
2742|3143203|2015.0|119.0|5.0
2743|3143302|2015.0|2342.0|4.9
2744|3143401|2015.0|105.0|5.1
2745|3143450|2015.0|54.0|4.7
2746|3143500|2015.0|69.0|5.2
2747|3143609|2015.0|16.0|5.2
2748|3143708|2015.0|13.0|4.4
2749|3143807|2015.0|45.0|4.6
2750|3143906|2015.0|946.0|5.1
2751|3144003|2015.0|271.0|5.2
2752|3144102|2015.0|640.0|5.3
2753|3144201|2015.0|20.0|4.9
2754|3144300|2015.0|292.0|4.5
2755|3144359|2015.0|43.0|4.6
2756|3144375|2015.0|22.0|4.6
2757|3144409|2015.0|67.0|4.6
2758|3144508|2015.0|36.0|4.8
2759|3144607|2015.0|173.0|5.1
2760|3144656|2015.0|74.0|4.8
2761|3144672|2015.0|49.0|4.5
2762|3144706|2015.0|222.0|4.9
2763|3144805|2015.0|609.0|5.0
2764|3144904|2015.0|43.0|4.7
2765|3145000|2015.0|55.0|4.7
2766|3145059|2015.0|45.0|5.0
2767|3145109|2015.0|64.0|5.3
2768|3145208|2015.0|336.0|5.0
2769|3145307|2015.0|191.0|4.9
2770|3145356|2015.0|52.0|4.5
2771|3145372|2015.0|46.0|5.1
2772|3145406|2015.0|23.0|4.8
2773|3145455|2015.0|67.0|4.7
2774|3145505|2015.0|31.0|4.5
2775|3145604|2015.0|333.0|5.2
2776|3145703|2015.0|18.0|4.9
2777|3145802|2015.0|58.0|4.8
2778|3145851|2015.0|39.0|4.8
2779|3145877|2015.0|36.0|4.7
2780|3145901|2015.0|385.0|4.7
2781|3146008|2015.0|199.0|5.1
2782|3146107|2015.0|1086.0|4.8
2783|3146206|2015.0|51.0|4.7
2784|3146255|2015.0|20.0|4.3
2785|3146305|2015.0|210.0|4.5
2786|3146404|2015.0|66.0|5.2
2787|3146503|2015.0|64.0|5.0
2788|3146552|2015.0|26.0|5.0
2789|3146602|2015.0|15.0|0.0
2790|3146701|2015.0|86.0|4.3
2791|3146750|2015.0|41.0|4.2
2792|3146909|2015.0|102.0|5.1
2793|3147006|2015.0|1475.0|4.7
2794|3147105|2015.0|641.0|5.1
2795|3147204|2015.0|131.0|4.9
2796|3147303|2015.0|169.0|5.1
2797|3147402|2015.0|159.0|4.9
2798|3147501|2015.0|0.0|4.8
2799|3147600|2015.0|114.0|5.0
2800|3147709|2015.0|61.0|5.2
2801|3147808|2015.0|18.0|4.6
2802|3147907|2015.0|1010.0|4.9
2803|3147956|2015.0|33.0|4.4
2804|3148004|2015.0|1088.0|5.3
2805|3148103|2015.0|966.0|5.1
2806|3148202|2015.0|21.0|4.8
2807|3148301|2015.0|16.0|5.0
2808|3148400|2015.0|42.0|4.8
2809|3148509|2015.0|75.0|4.7
2810|3148608|2015.0|59.0|4.6
2811|3148707|2015.0|206.0|4.6
2812|3148756|2015.0|70.0|4.9
2813|3148806|2015.0|30.0|5.1
2814|3148905|2015.0|26.0|5.2
2815|3149002|2015.0|25.0|4.9
2816|3149101|2015.0|115.0|4.9
2817|3149150|2015.0|113.0|4.3
2818|3149200|2015.0|34.0|5.0
2819|3149309|2015.0|324.0|4.6
2820|3149408|2015.0|17.0|5.2
2821|3149507|2015.0|40.0|0.0
2822|3149606|2015.0|33.0|4.6
2823|3149705|2015.0|78.0|4.2
2824|3149804|2015.0|128.0|5.3
2825|3149903|2015.0|141.0|5.1
2826|3149952|2015.0|51.0|3.9
2827|3150000|2015.0|40.0|4.4
2828|3150109|2015.0|30.0|4.7
2829|3150158|2015.0|28.0|5.1
2830|3150208|2015.0|25.0|4.9
2831|3150307|2015.0|30.0|4.8
2832|3150406|2015.0|36.0|4.9
2833|3150505|2015.0|55.0|5.1
2834|3150539|2015.0|44.0|4.8
2835|3150570|2015.0|37.0|4.7
2836|3150604|2015.0|26.0|4.8
2837|3150703|2015.0|25.0|4.5
2838|3150802|2015.0|105.0|4.9
2839|3150901|2015.0|54.0|4.7
2840|3151008|2015.0|56.0|4.9
2841|3151107|2015.0|211.0|4.9
2842|3151206|2015.0|809.0|4.5
2843|3151305|2015.0|45.0|4.8
2844|3151404|2015.0|242.0|5.0
2845|3151503|2015.0|231.0|5.3
2846|3151602|2015.0|49.0|4.1
2847|3151701|2015.0|128.0|5.2
2848|3151800|2015.0|1109.0|4.9
2849|3151909|2015.0|47.0|4.6
2850|3152006|2015.0|225.0|5.0
2851|3152105|2015.0|498.0|4.6
2852|3152131|2015.0|33.0|4.8
2853|3152170|2015.0|54.0|4.6
2854|3152204|2015.0|345.0|5.2
2855|3152303|2015.0|33.0|5.0
2856|3152402|2015.0|67.0|4.4
2857|3152501|2015.0|1180.0|4.8
2858|3152600|2015.0|53.0|5.0
2859|3152709|2015.0|65.0|5.0
2860|3152808|2015.0|244.0|4.7
2861|3152907|2015.0|55.0|5.2
2862|3153004|2015.0|44.0|5.2
2863|3153103|2015.0|12.0|4.7
2864|3153202|2015.0|46.0|5.3
2865|3153301|2015.0|44.0|5.4
2866|3153400|2015.0|254.0|5.3
2867|3153509|2015.0|81.0|5.0
2868|3153608|2015.0|63.0|4.4
2869|3153707|2015.0|19.0|4.9
2870|3153806|2015.0|13.0|4.6
2871|3153905|2015.0|62.0|4.4
2872|3154002|2015.0|263.0|4.9
2873|3154101|2015.0|112.0|4.4
2874|3154150|2015.0|58.0|4.8
2875|3154200|2015.0|67.0|4.9
2876|3154309|2015.0|51.0|4.7
2877|3154408|2015.0|45.0|5.2
2878|3154457|2015.0|68.0|4.6
2879|3154507|2015.0|37.0|4.4
2880|3154606|2015.0|920.0|4.5
2881|3154705|2015.0|33.0|5.0
2882|3154804|2015.0|89.0|4.6
2883|3154903|2015.0|118.0|4.7
2884|3155009|2015.0|51.0|5.1
2885|3155108|2015.0|27.0|5.1
2886|3155207|2015.0|60.0|5.2
2887|3155306|2015.0|32.0|0.0
2888|3155405|2015.0|57.0|4.6
2889|3155504|2015.0|77.0|5.3
2890|3155603|2015.0|152.0|5.2
2891|3155702|2015.0|145.0|5.2
2892|3155801|2015.0|406.0|4.9
2893|3155900|2015.0|61.0|4.2
2894|3156007|2015.0|29.0|4.2
2895|3156106|2015.0|61.0|4.7
2896|3156205|2015.0|15.0|4.8
2897|3156304|2015.0|12.0|4.9
2898|3156403|2015.0|28.0|4.7
2899|3156452|2015.0|32.0|5.4
2900|3156502|2015.0|66.0|5.4
2901|3156601|2015.0|72.0|4.5
2902|3156700|2015.0|747.0|4.2
2903|3156809|2015.0|93.0|4.6
2904|3156908|2015.0|164.0|4.8
2905|3157005|2015.0|415.0|5.2
2906|3157104|2015.0|13.0|3.8
2907|3157203|2015.0|339.0|4.8
2908|3157252|2015.0|60.0|5.0
2909|3157278|2015.0|1.0|4.3
2910|3157302|2015.0|69.0|4.9
2911|3157336|2015.0|38.0|4.5
2912|3157377|2015.0|44.0|4.6
2913|3157401|2015.0|67.0|5.0
2914|3157500|2015.0|30.0|4.6
2915|3157609|2015.0|36.0|4.1
2916|3157658|2015.0|39.0|4.6
2917|3157708|2015.0|22.0|4.5
2918|3157807|2015.0|715.0|4.4
2919|3157906|2015.0|71.0|5.0
2920|3158003|2015.0|64.0|5.0
2921|3158102|2015.0|19.0|4.4
2922|3158201|2015.0|71.0|4.9
2923|3158300|2015.0|71.0|5.1
2924|3158409|2015.0|47.0|5.1
2925|3158508|2015.0|40.0|4.6
2926|3158607|2015.0|20.0|4.5
2927|3158706|2015.0|22.0|4.6
2928|3158805|2015.0|27.0|5.1
2929|3158904|2015.0|28.0|4.5
2930|3158953|2015.0|187.0|4.6
2931|3159001|2015.0|34.0|4.7
2932|3159100|2015.0|42.0|4.9
2933|3159209|2015.0|45.0|5.1
2934|3159308|2015.0|56.0|4.7
2935|3159357|2015.0|43.0|4.6
2936|3159407|2015.0|30.0|5.0
2937|3159506|2015.0|74.0|5.3
2938|3159605|2015.0|438.0|5.0
2939|3159704|2015.0|24.0|5.6
2940|3159803|2015.0|179.0|4.9
2941|3159902|2015.0|136.0|5.0
2942|3160009|2015.0|65.0|5.1
2943|3160108|2015.0|55.0|4.9
2944|3160207|2015.0|12.0|4.5
2945|3160306|2015.0|75.0|4.7
2946|3160405|2015.0|216.0|5.0
2947|3160454|2015.0|60.0|5.1
2948|3160504|2015.0|20.0|0.0
2949|3160603|2015.0|56.0|4.6
2950|3160702|2015.0|401.0|4.8
2951|3160801|2015.0|43.0|4.8
2952|3160900|2015.0|18.0|5.1
2953|3160959|2015.0|54.0|5.7
2954|3161007|2015.0|120.0|4.9
2955|3161056|2015.0|50.0|4.6
2956|3161106|2015.0|432.0|4.8
2957|3161205|2015.0|30.0|5.1
2958|3161304|2015.0|16.0|4.3
2959|3161403|2015.0|22.0|4.9
2960|3161502|2015.0|46.0|4.9
2961|3161601|2015.0|59.0|4.3
2962|3161650|2015.0|55.0|4.2
2963|3161700|2015.0|41.0|5.2
2964|3161809|2015.0|68.0|5.0
2965|3161908|2015.0|172.0|4.9
2966|3162005|2015.0|272.0|4.9
2967|3162104|2015.0|287.0|5.5
2968|3162203|2015.0|32.0|5.3
2969|3162252|2015.0|31.0|4.7
2970|3162302|2015.0|8.0|5.0
2971|3162401|2015.0|225.0|4.6
2972|3162450|2015.0|82.0|3.6
2973|3162500|2015.0|727.0|5.0
2974|3162559|2015.0|45.0|4.9
2975|3162575|2015.0|28.0|5.2
2976|3162609|2015.0|57.0|4.9
2977|3162658|2015.0|54.0|4.8
2978|3162708|2015.0|125.0|5.2
2979|3162807|2015.0|148.0|4.9
2980|3162906|2015.0|299.0|4.7
2981|3162922|2015.0|108.0|4.3
2982|3162948|2015.0|103.0|5.5
2983|3162955|2015.0|54.0|4.5
2984|3163003|2015.0|62.0|0.0
2985|3163102|2015.0|64.0|5.0
2986|3163201|2015.0|50.0|5.0
2987|3163300|2015.0|42.0|4.9
2988|3163409|2015.0|30.0|4.4
2989|3163508|2015.0|70.0|4.4
2990|3163607|2015.0|18.0|4.8
2991|3163706|2015.0|329.0|5.2
2992|3163805|2015.0|44.0|5.2
2993|3163904|2015.0|11.0|5.3
2994|3164001|2015.0|82.0|4.6
2995|3164100|2015.0|55.0|4.8
2996|3164209|2015.0|59.0|4.2
2997|3164308|2015.0|91.0|4.9
2998|3164407|2015.0|62.0|4.8
2999|3164431|2015.0|34.0|5.1
3000|3164472|2015.0|38.0|4.9
3001|3164506|2015.0|102.0|4.6
3002|3164605|2015.0|13.0|5.1
3003|3164704|2015.0|486.0|5.3
3004|3164803|2015.0|16.0|4.3
3005|3164902|2015.0|14.0|4.7
3006|3165008|2015.0|114.0|5.2
3007|3165107|2015.0|39.0|5.0
3008|3165206|2015.0|66.0|4.5
3009|3165305|2015.0|45.0|5.1
3010|3165404|2015.0|82.0|4.9
3011|3165503|2015.0|45.0|5.0
3012|3165537|2015.0|195.0|4.8
3013|3165552|2015.0|57.0|4.9
3014|3165560|2015.0|27.0|4.6
3015|3165578|2015.0|22.0|4.8
3016|3165602|2015.0|50.0|4.2
3017|3165701|2015.0|89.0|5.1
3018|3165800|2015.0|35.0|0.0
3019|3165909|2015.0|39.0|0.0
3020|3166006|2015.0|51.0|5.1
3021|3166105|2015.0|34.0|4.4
3022|3166204|2015.0|86.0|5.6
3023|3166303|2015.0|61.0|4.3
3024|3166402|2015.0|29.0|0.0
3025|3166501|2015.0|6.0|4.3
3026|3166600|2015.0|4.0|0.0
3027|3166709|2015.0|50.0|4.2
3028|3166808|2015.0|119.0|4.9
3029|3166907|2015.0|43.0|5.0
3030|3166956|2015.0|45.0|5.2
3031|3167004|2015.0|22.0|4.7
3032|3167103|2015.0|193.0|4.8
3033|3167202|2015.0|1700.0|4.8
3034|3167301|2015.0|19.0|5.3
3035|3167400|2015.0|23.0|4.7
3036|3167509|2015.0|16.0|4.3
3037|3167608|2015.0|88.0|4.5
3038|3167707|2015.0|41.0|4.5
3039|3167806|2015.0|12.0|5.0
3040|3167905|2015.0|23.0|4.9
3041|3168002|2015.0|180.0|5.4
3042|3168051|2015.0|31.0|4.5
3043|3168101|2015.0|38.0|5.1
3044|3168200|2015.0|8.0|0.0
3045|3168309|2015.0|29.0|4.7
3046|3168408|2015.0|282.0|4.9
3047|3168507|2015.0|74.0|4.7
3048|3168606|2015.0|1008.0|4.6
3049|3168705|2015.0|616.0|4.9
3050|3168804|2015.0|80.0|4.4
3051|3168903|2015.0|36.0|5.1
3052|3169000|2015.0|92.0|5.0
3053|3169059|2015.0|16.0|0.0
3054|3169109|2015.0|38.0|5.1
3055|3169208|2015.0|77.0|4.5
3056|3169307|2015.0|643.0|4.9
3057|3169356|2015.0|240.0|4.8
3058|3169406|2015.0|332.0|5.1
