;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
387;3534401.0;2013;SP;984.9622641509434;OSASCO
388;3534500.0;2013;SP;661.3333333333334;OSCAR BRESSANE
389;3534609.0;2013;SP;605.875;OSVALDO CRUZ
390;3534708.0;2013;SP;749.5;OURINHOS
391;3534757.0;2013;SP;835.6666666666666;OUROESTE
392;3534807.0;2013;SP;722.8333333333334;OURO VERDE
393;3534906.0;2013;SP;523.375;PACAEMBU
394;3535002.0;2013;SP;648.375;PALESTINA
395;3535101.0;2013;SP;889.6;PALMARES PAULISTA
396;3535200.0;2013;SP;557.1666666666666;PALMEIRA D'OESTE
397;3535309.0;2013;SP;743.6875;PALMITAL
398;3535408.0;2013;SP;548.8888888888889;PANORAMA
399;3535507.0;2013;SP;718.34375;PARAGUAÇU PAULISTA
400;3535606.0;2013;SP;309.6666666666667;PARAIBUNA
401;3535705.0;2013;SP;781.5;PARAÍSO
402;3535804.0;2013;SP;473.9375;PARANAPANEMA
403;3535903.0;2013;SP;954.0;PARANAPUÃ
404;3536000.0;2013;SP;401.09090909090907;PARAPUÃ
405;3536109.0;2013;SP;492.14285714285717;PARDINHO
406;3536208.0;2013;SP;387.40909090909093;PARIQUERA-AÇU
407;3536257.0;2013;SP;454.6666666666667;PARISI
408;3536307.0;2013;SP;968.6;PATROCÍNIO PAULISTA
409;3536406.0;2013;SP;661.8;PAULICÉIA
410;3536505.0;2013;SP;723.8196721311475;PAULÍNIA
411;3536570.0;2013;SP;426.75;PAULISTÂNIA
412;3536604.0;2013;SP;696.0;PAULO DE FARIA
413;3536703.0;2013;SP;524.6111111111111;PEDERNEIRAS
414;3536802.0;2013;SP;392.0;PEDRA BELA
415;3536901.0;2013;SP;860.5;PEDRANÓPOLIS
416;3537008.0;2013;SP;372.3333333333333;PEDREGULHO
417;3537107.0;2013;SP;599.7352941176471;PEDREIRA
418;3537156.0;2013;SP;752.6666666666666;PEDRINHAS PAULISTA
419;3537206.0;2013;SP;359.1666666666667;PEDRO DE TOLEDO
420;3537305.0;2013;SP;472.1372549019608;PENÁPOLIS
421;3537404.0;2013;SP;408.28;PEREIRA BARRETO
422;3537503.0;2013;SP;440.2857142857143;PEREIRAS
423;3537602.0;2013;SP;561.8148148148148;PERUÍBE
424;3537701.0;2013;SP;790.75;PIACATU
425;3537800.0;2013;SP;589.725;PIEDADE
426;3537909.0;2013;SP;695.3888888888889;PILAR DO SUL
427;3538006.0;2013;SP;604.5833333333334;PINDAMONHANGABA
428;3538105.0;2013;SP;646.5;PINDORAMA
429;3538204.0;2013;SP;258.76;PINHALZINHO
430;3538303.0;2013;SP;543.0;PIQUEROBI
431;3538501.0;2013;SP;496.72727272727275;PIQUETE
432;3538600.0;2013;SP;434.86206896551727;PIRACAIA
433;3538709.0;2013;SP;696.643216080402;PIRACICABA
434;3538808.0;2013;SP;575.1612903225806;PIRAJU
435;3538907.0;2013;SP;395.9047619047619;PIRAJUÍ
436;3539004.0;2013;SP;602.2;PIRANGI
437;3539103.0;2013;SP;597.0;PIRAPORA DO BOM JESUS
438;3539202.0;2013;SP;549.2857142857143;PIRAPOZINHO
439;3539301.0;2013;SP;521.2280701754386;PIRASSUNUNGA
440;3539400.0;2013;SP;536.0;PIRATININGA
441;3539509.0;2013;SP;663.0;PITANGUEIRAS
442;3539608.0;2013;SP;623.0;PLANALTO
443;3539707.0;2013;SP;457.25;PLATINA
444;3539806.0;2013;SP;552.1348314606741;POÁ
